0	0
0.001	26.782
0.002	64.443
0.002	107.836
0.003	152.831
0.004	196.728
0.005	241.256
0.005	284.318
0.006	323.815
0.006	359.149
0.007	391.898
0.007	422.255
0.008	453.6
0.009	486.723
0.009	520.452
0.01	554.219
0.011	589.037
0.011	625.768
0.012	662.012
0.012	696.735
0.013	729.017
0.014	759.439
0.014	788.738
0.015	817.133
0.015	845.928
0.016	873.829
0.016	899.409
0.017	922.157
0.017	943.002
0.018	963.326
0.018	984.796
0.019	1008.583
0.019	1033.651
0.02	1059.422
0.021	1085.891
0.021	1114.012
0.022	1142.806
0.022	1172.315
0.023	1199.145
0.024	1222.875
0.024	1244.776
0.025	1266.011
0.025	1287.59
0.026	1310.036
0.026	1332.357
0.027	1353.487
0.027	1372.925
0.028	1391.091
0.028	1408.818
0.029	1427.59
0.029	1448.21
0.03	1470.669
0.03	1493.422
0.031	1517.255
0.031	1542.399
0.032	1568.977
0.033	1595.694
0.033	1621.595
0.034	1644.821
0.034	1666.599
0.035	1687.473
0.035	1708.31
0.036	1729.73
0.036	1750.546
0.037	1770.679
0.037	1789.905
0.038	1806.95
0.038	1823.62
0.039	1841.521
0.039	1860.735
0.04	1881.563
0.04	1903.094
0.041	1925.752
0.042	1950.492
0.042	1976.708
0.043	2002.902
0.044	2027.398
0.044	2049.872
0.045	2069.751
0.045	2089.677
0.046	2109.418
0.046	2128.889
0.047	2147.745
0.047	2166.205
0.048	2184.05
0.048	2200.638
0.049	2216.515
0.049	2232.479
0.05	2249.119
0.05	2268.03
0.051	2289.191
0.051	2311.598
0.052	2334.484
0.053	2358.519
0.053	2383.645
0.054	2408.607
0.054	2431.768
0.055	2451.598
0.055	2470.442
0.056	2489.182
0.056	2507.25
0.057	2525.721
0.057	2544.328
0.058	2562.292
0.058	2578.865
0.059	2594.944
0.059	2610.81
0.06	2627.81
0.061	2646.86
0.061	2666.897
0.062	2687.845
0.062	2709.389
0.063	2733.266
0.064	2758.174
0.064	2783.743
0.065	2807.365
0.065	2827.747
